,TEAM,SEASON_ID,Average_PTS,Average_MIN,Average_FGM,Average_FGA,Average_FG_PCT,Average_FG3M,Average_FG3A,Average_FG3_PCT,Average_FTM,Average_FTA,Average_FT_PCT,Average_OREB,Average_DREB,Average_REB,Average_AST,Average_STL,Average_BLK,Average_TOV,Average_PF,Average_PLUS_MINUS
64,DAL,22018,108.8658536585366,241.3658536585366,38.804878048780495,86.85365853658536,0.4476585365853658,12.463414634146343,36.609756097560975,0.3414512195121951,18.79268292682927,25.31707317073171,0.7415243902439024,10.146341463414634,35.170731707317074,45.3170731707317,23.390243902439025,6.5,4.2804878048780495,13.621951219512194,20.121951219512198,-1.2829268292682927
65,DAL,22019,117.00391180654339,242.43065433854906,41.65184921763869,90.29196301564723,0.4618125889046941,15.145448079658607,41.2674253200569,0.3667837837837838,18.554765291607396,23.818634423897585,0.7789555476529161,10.55085348506401,36.39224751066857,46.94310099573258,24.65184921763869,6.1347795163584635,4.840327169274538,12.118421052631579,19.493243243243242,4.947368421052632
66,DAL,22020,112.44444444444444,240.31944444444446,41.083333333333336,87.31944444444444,0.47041666666666665,13.805555555555555,38.111111111111114,0.3595555555555556,16.47222222222222,21.166666666666668,0.7756805555555555,9.125,34.208333333333336,43.333333333333336,22.875,6.25,4.319444444444445,11.430555555555557,19.38888888888889,2.263888888888889
67,DAL,22021,108.02439024390245,240.9390243902439,39.292682926829265,85.14634146341464,0.46230487804878045,13.085365853658537,37.35365853658537,0.3510243902439024,16.353658536585364,21.20731707317073,0.7751585365853659,9.256097560975611,33.76829268292683,43.02439024390244,23.390243902439025,6.7317073170731705,3.9634146341463414,11.707317073170731,19.65853658536585,3.304878048780488
68,DAL,22022,114.21951219512195,243.15853658536585,40.036585365853654,84.2560975609756,0.4762804878048781,15.195121951219512,41.0,0.3713170731707317,18.951219512195124,25.085365853658537,0.7491463414634146,7.621951219512194,31.170731707317074,38.79268292682927,22.926829268292686,6.2682926829268295,3.7073170731707314,11.670731707317074,20.695121951219512,0.07317073170731714
69,DAL,22023,118.3659090909091,240.025,42.720454545454544,90.60909090909091,0.47155,15.125,41.15681818181818,0.36556363636363637,17.8,23.44090909090909,0.7596886363636364,10.327272727272728,31.613636363636363,41.94090909090909,25.227272727272727,6.763636363636364,4.463636363636364,11.75,18.872727272727275,0.927272727272727
70,DEN,22014,101.46341463414635,242.53658536585365,37.79268292682927,87.29268292682926,0.4344390243902439,8.048780487804878,24.78048780487805,0.3270243902439024,17.829268292682926,24.28048780487805,0.7328048780487805,12.341463414634147,32.353658536585364,44.69512195121951,21.804878048780488,7.817073170731707,4.475609756097561,13.817073170731707,22.951219512195124,-3.573170731707317
71,DEN,22015,101.89024390243902,242.0,37.71951219512195,85.40243902439025,0.44235365853658537,8.0,23.695121951219512,0.3368292682926829,18.451219512195124,24.073170731707314,0.7698292682926828,11.475609756097562,33.14634146341463,44.6219512195122,22.65853658536585,7.426829268292683,4.817073170731707,14.170731707317074,21.01219512195122,-3.097560975609756
72,DEN,22016,111.71951219512195,241.02439024390245,41.1829268292683,87.73170731707317,0.470890243902439,10.609756097560975,28.84146341463415,0.3681219512195122,18.74390243902439,24.21951219512195,0.7723414634146342,11.78048780487805,34.59756097560975,46.3780487804878,25.329268292682926,6.926829268292683,3.9390243902439024,14.463414634146341,19.109756097560975,0.5121951219512195
73,DEN,22017,110.0,242.40243902439025,40.70731707317073,86.60975609756098,0.4703414634146341,11.463414634146341,30.926829268292686,0.3672073170731707,17.121951219512194,22.31707317073171,0.7709634146341464,11.0,33.51219512195122,44.51219512195122,25.109756097560975,7.646341463414634,4.926829268292683,14.317073170731707,18.695121951219512,1.4682926829268292
74,DEN,22018,110.67073170731707,240.7317073170732,41.9390243902439,90.04878048780488,0.4669512195121952,11.012195121951219,31.353658536585364,0.3497073170731707,15.78048780487805,20.902439024390244,0.7637804878048781,11.853658536585366,34.53658536585366,46.390243902439025,27.378048780487802,7.7317073170731705,4.426829268292683,12.853658536585366,20.048780487804876,3.9365853658536585
75,DEN,22019,111.28003003003003,243.1963213213213,42.033408408408405,88.87462462462463,0.4744977477477477,10.981606606606608,30.61373873873874,0.3550867117117117,16.231606606606604,20.89451951951952,0.7712627627627627,10.767642642642642,33.35810810810811,44.125750750750754,26.7256006006006,8.031531531531531,4.618243243243244,13.076951951951951,20.343843843843842,2.079954954954955
76,DEN,22020,115.05555555555554,243.01388888888889,43.25,89.19444444444444,0.4862222222222222,12.875,34.19444444444444,0.37779166666666664,15.680555555555557,19.52777777777778,0.8077222222222222,10.527777777777779,33.916666666666664,44.44444444444444,26.84722222222222,8.083333333333334,4.486111111111111,12.819444444444445,19.083333333333336,4.930555555555555
